RT_well_position,RT_barcode,hash_well,RT_condition
C04,RT_BC_124,01E06,BT112GF
C04,RT_BC_124,01E07,BT112GF
C04,RT_BC_124,01E08,BT112GF
C04,RT_BC_124,01E09,BT112GF
C04,RT_BC_124,01E10,BT112GF
C04,RT_BC_124,01E11,BT112GF
C04,RT_BC_124,01E12,BT112GF
C04,RT_BC_124,01F01,BT112GF
C04,RT_BC_124,01F02,BT112GF
C04,RT_BC_124,01F03,BT112GF
C04,RT_BC_124,01F04,BT112GF
C04,RT_BC_124,01F05,BT112GF
C04,RT_BC_124,01F06,BT112GF
C04,RT_BC_124,01F07,BT112GF
C04,RT_BC_124,01F08,BT112GF
C04,RT_BC_124,01F09,BT112GF
C04,RT_BC_124,01F10,BT112GF
C04,RT_BC_124,01F11,BT112GF
C04,RT_BC_124,01F12,BT112GF
C04,RT_BC_124,01G01,BT112GF
C04,RT_BC_124,01G02,BT112GF
C04,RT_BC_124,01G03,BT112GF
C04,RT_BC_124,01G04,BT112GF
C04,RT_BC_124,01G05,BT112GF
C04,RT_BC_124,01G06,BT112GF
C04,RT_BC_124,01G07,BT112GF
C04,RT_BC_124,01G08,BT112GF
C04,RT_BC_124,01G09,BT112GF
C04,RT_BC_124,01G10,BT112GF
C04,RT_BC_124,01G11,BT112GF
C04,RT_BC_124,01G12,BT112GF
C04,RT_BC_124,01H01,BT112GF
C04,RT_BC_124,01H02,BT112GF
C04,RT_BC_124,01H03,BT112GF
C04,RT_BC_124,01H04,BT112GF
C04,RT_BC_124,01H05,BT112GF
C04,RT_BC_124,01H06,BT112GF
C04,RT_BC_124,01H07,BT112GF
C04,RT_BC_124,01H08,BT112GF
C04,RT_BC_124,01H09,BT112GF
C04,RT_BC_124,01H10,BT112GF
C04,RT_BC_124,01H11,BT112GF
C04,RT_BC_124,01H12,BT112GF
C04,RT_BC_124,02A01,BT112GF
C04,RT_BC_124,02A02,BT112GF
C04,RT_BC_124,02A03,BT112GF
C04,RT_BC_124,02A04,BT112GF
C04,RT_BC_124,02A05,BT112GF
C04,RT_BC_124,02A06,BT112GF
C04,RT_BC_124,02A07,BT112GF
C04,RT_BC_124,02A08,BT112GF
C04,RT_BC_124,02A09,BT112GF
C04,RT_BC_124,02A10,BT112GF
C04,RT_BC_124,02A11,BT112GF
C04,RT_BC_124,02A12,BT112GF
C04,RT_BC_124,02B01,BT112GF
C04,RT_BC_124,02B02,BT112GF
C04,RT_BC_124,02B03,BT112GF
C04,RT_BC_124,02B04,BT112GF
C04,RT_BC_124,02B05,BT112GF
C04,RT_BC_124,02B06,BT112GF
C04,RT_BC_124,02B07,BT112GF
C04,RT_BC_124,02B08,BT112GF
C04,RT_BC_124,02B09,BT112GF
C04,RT_BC_124,02B10,BT112GF
C04,RT_BC_124,02B11,BT112GF
C04,RT_BC_124,02B12,BT112GF
C04,RT_BC_124,02C01,BT112GF
C04,RT_BC_124,02C02,BT112GF
C04,RT_BC_124,02C03,BT112GF
C04,RT_BC_124,02C04,BT112GF
C04,RT_BC_124,02C05,BT112GF
C04,RT_BC_124,02C06,BT112GF
C04,RT_BC_124,02C07,BT112GF
C04,RT_BC_124,02C08,BT112GF
C04,RT_BC_124,02C09,BT112GF
C04,RT_BC_124,02C10,BT112GF
C04,RT_BC_124,02C11,BT112GF
C04,RT_BC_124,02C12,BT112GF
C04,RT_BC_124,02D01,BT112GF
C04,RT_BC_124,02D02,BT112GF
C04,RT_BC_124,02D03,BT112GF
C04,RT_BC_124,02D04,BT112GF
C04,RT_BC_124,02D05,BT112GF
C04,RT_BC_124,02D06,BT112GF
C04,RT_BC_124,02D07,BT112GF
C04,RT_BC_124,02D08,BT112GF
C04,RT_BC_124,02D09,BT112GF
C04,RT_BC_124,02D10,BT112GF
C04,RT_BC_124,02D11,BT112GF
C04,RT_BC_124,02D12,BT112GF
C04,RT_BC_124,02E01,BT112GF
C04,RT_BC_124,02E02,BT112GF
C04,RT_BC_124,02E03,BT112GF
C04,RT_BC_124,02E04,BT112GF
C04,RT_BC_124,02E05,BT112GF
C04,RT_BC_124,02E06,BT112GF
C04,RT_BC_124,02E07,BT112GF
C04,RT_BC_124,02E08,BT112GF
C04,RT_BC_124,02E09,BT112GF
C04,RT_BC_124,02E10,BT112GF
C04,RT_BC_124,02E11,BT112GF
C04,RT_BC_124,02E12,BT112GF
C04,RT_BC_124,02F01,BT112GF
C04,RT_BC_124,02F02,BT112GF
C04,RT_BC_124,02F03,BT112GF
C04,RT_BC_124,02F04,BT112GF
C04,RT_BC_124,02F05,BT112GF
C04,RT_BC_124,02F06,BT112GF
C04,RT_BC_124,02F07,BT112GF
C04,RT_BC_124,02F08,BT112GF
C04,RT_BC_124,02F09,BT112GF
C04,RT_BC_124,02F10,BT112GF
C04,RT_BC_124,02F11,BT112GF
C04,RT_BC_124,02F12,BT112GF
C04,RT_BC_124,02G01,BT112GF
C04,RT_BC_124,02G02,BT112GF
C04,RT_BC_124,02G03,BT112GF
C04,RT_BC_124,02G04,BT112GF
C04,RT_BC_124,02G05,BT112GF
C04,RT_BC_124,02G06,BT112GF
C04,RT_BC_124,02G07,BT112GF
C04,RT_BC_124,02G08,BT112GF
C04,RT_BC_124,02G09,BT112GF
C04,RT_BC_124,02G10,BT112GF
C04,RT_BC_124,02G11,BT112GF
C04,RT_BC_124,02G12,BT112GF
C04,RT_BC_124,02H01,BT112GF
C04,RT_BC_124,02H02,BT112GF
C04,RT_BC_124,02H03,BT112GF
C04,RT_BC_124,02H04,BT112GF
C04,RT_BC_124,02H05,BT112GF
C04,RT_BC_124,02H06,BT112GF
C04,RT_BC_124,02H07,BT112GF
C04,RT_BC_124,02H08,BT112GF
C04,RT_BC_124,02H09,BT112GF
C04,RT_BC_124,02H10,BT112GF
C04,RT_BC_124,02H11,BT112GF
C04,RT_BC_124,02H12,BT112GF
C04,RT_BC_124,03A01,BT112GF
C04,RT_BC_124,03A02,BT112GF
C04,RT_BC_124,03A03,BT112GF
C04,RT_BC_124,03A04,BT112GF
C04,RT_BC_124,03A05,BT112GF
C04,RT_BC_124,03A06,BT112GF
C04,RT_BC_124,03A07,BT112GF
C04,RT_BC_124,03A08,BT112GF
C04,RT_BC_124,03A09,BT112GF
C04,RT_BC_124,03A10,BT112GF
C04,RT_BC_124,03A11,BT112GF
C04,RT_BC_124,03A12,BT112GF
C04,RT_BC_124,03B01,BT112GF
C04,RT_BC_124,03B02,BT112GF
C04,RT_BC_124,03B03,BT112GF
C04,RT_BC_124,03B04,BT112GF
C04,RT_BC_124,03B05,BT112GF
C04,RT_BC_124,03B06,BT112GF
C04,RT_BC_124,03B07,BT112GF
C04,RT_BC_124,03B08,BT112GF
C04,RT_BC_124,03B09,BT112GF
C04,RT_BC_124,03B10,BT112GF
C04,RT_BC_124,03B11,BT112GF
C04,RT_BC_124,03B12,BT112GF
C04,RT_BC_124,03C01,BT112GF
C04,RT_BC_124,03C02,BT112GF
C04,RT_BC_124,03C03,BT112GF
C04,RT_BC_124,03C04,BT112GF
C04,RT_BC_124,03C05,BT112GF
C04,RT_BC_124,03C06,BT112GF
C04,RT_BC_124,03C07,BT112GF
C04,RT_BC_124,03C08,BT112GF
C04,RT_BC_124,03C09,BT112GF
C04,RT_BC_124,03C10,BT112GF
C04,RT_BC_124,03C11,BT112GF
C04,RT_BC_124,03C12,BT112GF
C04,RT_BC_124,03D01,BT112GF
C04,RT_BC_124,03D02,BT112GF
C04,RT_BC_124,03D03,BT112GF
C04,RT_BC_124,03D04,BT112GF
C04,RT_BC_124,03D05,BT112GF
C04,RT_BC_124,03D06,BT112GF
C04,RT_BC_124,03D07,BT112GF
C04,RT_BC_124,03D08,BT112GF
C04,RT_BC_124,03D09,BT112GF
C04,RT_BC_124,03D10,BT112GF
C04,RT_BC_124,03D11,BT112GF
C04,RT_BC_124,03D12,BT112GF
C04,RT_BC_124,03E01,BT112GF
C04,RT_BC_124,03E02,BT112GF
C04,RT_BC_124,03E03,BT112GF
C04,RT_BC_124,03E04,BT112GF
C04,RT_BC_124,03E05,BT112GF
C04,RT_BC_124,03E06,BT112GF
C04,RT_BC_124,03E07,BT112GF
C04,RT_BC_124,03E08,BT112GF
C04,RT_BC_124,03E09,BT112GF
C04,RT_BC_124,03E10,BT112GF
C04,RT_BC_124,03E11,BT112GF
C04,RT_BC_124,03E12,BT112GF
C04,RT_BC_124,03F01,BT112GF
C04,RT_BC_124,03F02,BT112GF
C04,RT_BC_124,03F03,BT112GF
C04,RT_BC_124,03F04,BT112GF
C04,RT_BC_124,03F05,BT112GF
C04,RT_BC_124,03F06,BT112GF
C04,RT_BC_124,03F07,BT112GF
C04,RT_BC_124,03F08,BT112GF
C04,RT_BC_124,03F09,BT112GF
C04,RT_BC_124,03F10,BT112GF
C04,RT_BC_124,03F11,BT112GF
C04,RT_BC_124,03F12,BT112GF
C04,RT_BC_124,03G01,BT112GF
C04,RT_BC_124,03G02,BT112GF
C04,RT_BC_124,03G03,BT112GF
C04,RT_BC_124,03G04,BT112GF
C04,RT_BC_124,03G05,BT112GF
C04,RT_BC_124,03G06,BT112GF
C04,RT_BC_124,03G07,BT112GF
C04,RT_BC_124,03G08,BT112GF
C04,RT_BC_124,03G09,BT112GF
C04,RT_BC_124,03G10,BT112GF
C04,RT_BC_124,03G11,BT112GF
C04,RT_BC_124,03G12,BT112GF
C04,RT_BC_124,03H01,BT112GF
C04,RT_BC_124,03H02,BT112GF
C04,RT_BC_124,03H03,BT112GF
C04,RT_BC_124,03H04,BT112GF
C04,RT_BC_124,03H05,BT112GF
C04,RT_BC_124,03H06,BT112GF
C04,RT_BC_124,03H07,BT112GF
C04,RT_BC_124,03H08,BT112GF
C04,RT_BC_124,03H09,BT112GF
C04,RT_BC_124,03H10,BT112GF
C04,RT_BC_124,03H11,BT112GF
C04,RT_BC_124,03H12,BT112GF
C05,RT_BC_125,01A01,BT333GF
C05,RT_BC_125,01A02,BT333GF
C05,RT_BC_125,01A03,BT333GF
C05,RT_BC_125,01A04,BT333GF
C05,RT_BC_125,01A05,BT333GF
C05,RT_BC_125,01A06,BT333GF
C05,RT_BC_125,01A07,BT333GF
C05,RT_BC_125,01A08,BT333GF
C05,RT_BC_125,01A09,BT333GF
C05,RT_BC_125,01A10,BT333GF
C05,RT_BC_125,01A11,BT333GF
C05,RT_BC_125,01A12,BT333GF
C05,RT_BC_125,01B01,BT333GF
C05,RT_BC_125,01B02,BT333GF
C05,RT_BC_125,01B03,BT333GF
C05,RT_BC_125,01B04,BT333GF
C05,RT_BC_125,01B05,BT333GF
C05,RT_BC_125,01B06,BT333GF
C05,RT_BC_125,01B07,BT333GF
C05,RT_BC_125,01B08,BT333GF
C05,RT_BC_125,01B09,BT333GF
C05,RT_BC_125,01B10,BT333GF
C05,RT_BC_125,01B11,BT333GF
C05,RT_BC_125,01B12,BT333GF
C05,RT_BC_125,01C01,BT333GF
C05,RT_BC_125,01C02,BT333GF
C05,RT_BC_125,01C03,BT333GF
C05,RT_BC_125,01C04,BT333GF
C05,RT_BC_125,01C05,BT333GF
C05,RT_BC_125,01C06,BT333GF
C05,RT_BC_125,01C07,BT333GF
C05,RT_BC_125,01C08,BT333GF
C05,RT_BC_125,01C09,BT333GF
C05,RT_BC_125,01C10,BT333GF
C05,RT_BC_125,01C11,BT333GF
C05,RT_BC_125,01C12,BT333GF
C05,RT_BC_125,01D01,BT333GF
C05,RT_BC_125,01D02,BT333GF
C05,RT_BC_125,01D03,BT333GF
C05,RT_BC_125,01D04,BT333GF
C05,RT_BC_125,01D05,BT333GF
C05,RT_BC_125,01D06,BT333GF
C05,RT_BC_125,01D07,BT333GF
C05,RT_BC_125,01D08,BT333GF
C05,RT_BC_125,01D09,BT333GF
C05,RT_BC_125,01D10,BT333GF
C05,RT_BC_125,01D11,BT333GF
C05,RT_BC_125,01D12,BT333GF
C05,RT_BC_125,01E01,BT333GF
C05,RT_BC_125,01E02,BT333GF
C05,RT_BC_125,01E03,BT333GF
C05,RT_BC_125,01E04,BT333GF
C05,RT_BC_125,01E05,BT333GF
C05,RT_BC_125,01E06,BT333GF
C05,RT_BC_125,01E07,BT333GF
C05,RT_BC_125,01E08,BT333GF
C05,RT_BC_125,01E09,BT333GF
C05,RT_BC_125,01E10,BT333GF
C05,RT_BC_125,01E11,BT333GF
C05,RT_BC_125,01E12,BT333GF
C05,RT_BC_125,01F01,BT333GF
C05,RT_BC_125,01F02,BT333GF
C05,RT_BC_125,01F03,BT333GF
C05,RT_BC_125,01F04,BT333GF
C05,RT_BC_125,01F05,BT333GF
C05,RT_BC_125,01F06,BT333GF
C05,RT_BC_125,01F07,BT333GF
C05,RT_BC_125,01F08,BT333GF
C05,RT_BC_125,01F09,BT333GF
C05,RT_BC_125,01F10,BT333GF
C05,RT_BC_125,01F11,BT333GF
C05,RT_BC_125,01F12,BT333GF
C05,RT_BC_125,01G01,BT333GF
C05,RT_BC_125,01G02,BT333GF
C05,RT_BC_125,01G03,BT333GF
C05,RT_BC_125,01G04,BT333GF
C05,RT_BC_125,01G05,BT333GF
C05,RT_BC_125,01G06,BT333GF
C05,RT_BC_125,01G07,BT333GF
C05,RT_BC_125,01G08,BT333GF
C05,RT_BC_125,01G09,BT333GF
C05,RT_BC_125,01G10,BT333GF
C05,RT_BC_125,01G11,BT333GF
C05,RT_BC_125,01G12,BT333GF
C05,RT_BC_125,01H01,BT333GF
C05,RT_BC_125,01H02,BT333GF
C05,RT_BC_125,01H03,BT333GF
C05,RT_BC_125,01H04,BT333GF
C05,RT_BC_125,01H05,BT333GF
C05,RT_BC_125,01H06,BT333GF
C05,RT_BC_125,01H07,BT333GF
C05,RT_BC_125,01H08,BT333GF
C05,RT_BC_125,01H09,BT333GF
C05,RT_BC_125,01H10,BT333GF
C05,RT_BC_125,01H11,BT333GF
C05,RT_BC_125,01H12,BT333GF
C05,RT_BC_125,02A01,BT333GF
C05,RT_BC_125,02A02,BT333GF
C05,RT_BC_125,02A03,BT333GF
C05,RT_BC_125,02A04,BT333GF
C05,RT_BC_125,02A05,BT333GF
C05,RT_BC_125,02A06,BT333GF
C05,RT_BC_125,02A07,BT333GF
C05,RT_BC_125,02A08,BT333GF
C05,RT_BC_125,02A09,BT333GF
C05,RT_BC_125,02A10,BT333GF
C05,RT_BC_125,02A11,BT333GF
C05,RT_BC_125,02A12,BT333GF
C05,RT_BC_125,02B01,BT333GF
C05,RT_BC_125,02B02,BT333GF
C05,RT_BC_125,02B03,BT333GF
C05,RT_BC_125,02B04,BT333GF
C05,RT_BC_125,02B05,BT333GF
C05,RT_BC_125,02B06,BT333GF
C05,RT_BC_125,02B07,BT333GF
C05,RT_BC_125,02B08,BT333GF
C05,RT_BC_125,02B09,BT333GF
C05,RT_BC_125,02B10,BT333GF
C05,RT_BC_125,02B11,BT333GF
C05,RT_BC_125,02B12,BT333GF
C05,RT_BC_125,02C01,BT333GF
C05,RT_BC_125,02C02,BT333GF
C05,RT_BC_125,02C03,BT333GF
C05,RT_BC_125,02C04,BT333GF
C05,RT_BC_125,02C05,BT333GF
C05,RT_BC_125,02C06,BT333GF
C05,RT_BC_125,02C07,BT333GF
C05,RT_BC_125,02C08,BT333GF
C05,RT_BC_125,02C09,BT333GF
C05,RT_BC_125,02C10,BT333GF
C05,RT_BC_125,02C11,BT333GF
C05,RT_BC_125,02C12,BT333GF
C05,RT_BC_125,02D01,BT333GF
C05,RT_BC_125,02D02,BT333GF
C05,RT_BC_125,02D03,BT333GF
C05,RT_BC_125,02D04,BT333GF
C05,RT_BC_125,02D05,BT333GF
C05,RT_BC_125,02D06,BT333GF
C05,RT_BC_125,02D07,BT333GF
C05,RT_BC_125,02D08,BT333GF
C05,RT_BC_125,02D09,BT333GF
C05,RT_BC_125,02D10,BT333GF
C05,RT_BC_125,02D11,BT333GF
C05,RT_BC_125,02D12,BT333GF
C05,RT_BC_125,02E01,BT333GF
C05,RT_BC_125,02E02,BT333GF
C05,RT_BC_125,02E03,BT333GF
C05,RT_BC_125,02E04,BT333GF
C05,RT_BC_125,02E05,BT333GF
C05,RT_BC_125,02E06,BT333GF
C05,RT_BC_125,02E07,BT333GF
C05,RT_BC_125,02E08,BT333GF
C05,RT_BC_125,02E09,BT333GF
C05,RT_BC_125,02E10,BT333GF
C05,RT_BC_125,02E11,BT333GF
C05,RT_BC_125,02E12,BT333GF
C05,RT_BC_125,02F01,BT333GF
C05,RT_BC_125,02F02,BT333GF
C05,RT_BC_125,02F03,BT333GF
C05,RT_BC_125,02F04,BT333GF
C05,RT_BC_125,02F05,BT333GF
C05,RT_BC_125,02F06,BT333GF
C05,RT_BC_125,02F07,BT333GF
C05,RT_BC_125,02F08,BT333GF
C05,RT_BC_125,02F09,BT333GF
C05,RT_BC_125,02F10,BT333GF
C05,RT_BC_125,02F11,BT333GF
C05,RT_BC_125,02F12,BT333GF
C05,RT_BC_125,02G01,BT333GF
C05,RT_BC_125,02G02,BT333GF
C05,RT_BC_125,02G03,BT333GF
C05,RT_BC_125,02G04,BT333GF
C05,RT_BC_125,02G05,BT333GF
C05,RT_BC_125,02G06,BT333GF
C05,RT_BC_125,02G07,BT333GF
C05,RT_BC_125,02G08,BT333GF
C05,RT_BC_125,02G09,BT333GF
C05,RT_BC_125,02G10,BT333GF
C05,RT_BC_125,02G11,BT333GF
C05,RT_BC_125,02G12,BT333GF
C05,RT_BC_125,02H01,BT333GF
C05,RT_BC_125,02H02,BT333GF
C05,RT_BC_125,02H03,BT333GF
C05,RT_BC_125,02H04,BT333GF
C05,RT_BC_125,02H05,BT333GF
C05,RT_BC_125,02H06,BT333GF
C05,RT_BC_125,02H07,BT333GF
C05,RT_BC_125,02H08,BT333GF
C05,RT_BC_125,02H09,BT333GF
C05,RT_BC_125,02H10,BT333GF
C05,RT_BC_125,02H11,BT333GF
C05,RT_BC_125,02H12,BT333GF
C05,RT_BC_125,03A01,BT333GF
C05,RT_BC_125,03A02,BT333GF
C05,RT_BC_125,03A03,BT333GF
C05,RT_BC_125,03A04,BT333GF
C05,RT_BC_125,03A05,BT333GF
C05,RT_BC_125,03A06,BT333GF
C05,RT_BC_125,03A07,BT333GF
C05,RT_BC_125,03A08,BT333GF
C05,RT_BC_125,03A09,BT333GF
C05,RT_BC_125,03A10,BT333GF
C05,RT_BC_125,03A11,BT333GF
C05,RT_BC_125,03A12,BT333GF
C05,RT_BC_125,03B01,BT333GF
C05,RT_BC_125,03B02,BT333GF
C05,RT_BC_125,03B03,BT333GF
C05,RT_BC_125,03B04,BT333GF
C05,RT_BC_125,03B05,BT333GF
C05,RT_BC_125,03B06,BT333GF
C05,RT_BC_125,03B07,BT333GF
C05,RT_BC_125,03B08,BT333GF
C05,RT_BC_125,03B09,BT333GF
C05,RT_BC_125,03B10,BT333GF
C05,RT_BC_125,03B11,BT333GF
C05,RT_BC_125,03B12,BT333GF
C05,RT_BC_125,03C01,BT333GF
C05,RT_BC_125,03C02,BT333GF
C05,RT_BC_125,03C03,BT333GF
C05,RT_BC_125,03C04,BT333GF
C05,RT_BC_125,03C05,BT333GF
C05,RT_BC_125,03C06,BT333GF
C05,RT_BC_125,03C07,BT333GF
C05,RT_BC_125,03C08,BT333GF
C05,RT_BC_125,03C09,BT333GF
C05,RT_BC_125,03C10,BT333GF
C05,RT_BC_125,03C11,BT333GF
C05,RT_BC_125,03C12,BT333GF
C05,RT_BC_125,03D01,BT333GF
C05,RT_BC_125,03D02,BT333GF
C05,RT_BC_125,03D03,BT333GF
C05,RT_BC_125,03D04,BT333GF
C05,RT_BC_125,03D05,BT333GF
C05,RT_BC_125,03D06,BT333GF
C05,RT_BC_125,03D07,BT333GF
C05,RT_BC_125,03D08,BT333GF
C05,RT_BC_125,03D09,BT333GF
C05,RT_BC_125,03D10,BT333GF
C05,RT_BC_125,03D11,BT333GF
C05,RT_BC_125,03D12,BT333GF
C05,RT_BC_125,03E01,BT333GF
C05,RT_BC_125,03E02,BT333GF
C05,RT_BC_125,03E03,BT333GF
C05,RT_BC_125,03E04,BT333GF
C05,RT_BC_125,03E05,BT333GF
C05,RT_BC_125,03E06,BT333GF
C05,RT_BC_125,03E07,BT333GF
C05,RT_BC_125,03E08,BT333GF
C05,RT_BC_125,03E09,BT333GF
C05,RT_BC_125,03E10,BT333GF
C05,RT_BC_125,03E11,BT333GF
C05,RT_BC_125,03E12,BT333GF
C05,RT_BC_125,03F01,BT333GF
C05,RT_BC_125,03F02,BT333GF
C05,RT_BC_125,03F03,BT333GF
C05,RT_BC_125,03F04,BT333GF
C05,RT_BC_125,03F05,BT333GF
C05,RT_BC_125,03F06,BT333GF
C05,RT_BC_125,03F07,BT333GF
C05,RT_BC_125,03F08,BT333GF
C05,RT_BC_125,03F09,BT333GF
C05,RT_BC_125,03F10,BT333GF
C05,RT_BC_125,03F11,BT333GF
C05,RT_BC_125,03F12,BT333GF
C05,RT_BC_125,03G01,BT333GF
C05,RT_BC_125,03G02,BT333GF
C05,RT_BC_125,03G03,BT333GF
C05,RT_BC_125,03G04,BT333GF
C05,RT_BC_125,03G05,BT333GF
C05,RT_BC_125,03G06,BT333GF
C05,RT_BC_125,03G07,BT333GF
C05,RT_BC_125,03G08,BT333GF
C05,RT_BC_125,03G09,BT333GF
C05,RT_BC_125,03G10,BT333GF
C05,RT_BC_125,03G11,BT333GF
C05,RT_BC_125,03G12,BT333GF
C05,RT_BC_125,03H01,BT333GF
C05,RT_BC_125,03H02,BT333GF
C05,RT_BC_125,03H03,BT333GF
C05,RT_BC_125,03H04,BT333GF
C05,RT_BC_125,03H05,BT333GF
C05,RT_BC_125,03H06,BT333GF
C05,RT_BC_125,03H07,BT333GF
C05,RT_BC_125,03H08,BT333GF
C05,RT_BC_125,03H09,BT333GF
C05,RT_BC_125,03H10,BT333GF
C05,RT_BC_125,03H11,BT333GF
C05,RT_BC_125,03H12,BT333GF
C06,RT_BC_126,01A01,BT333GF
C06,RT_BC_126,01A02,BT333GF
C06,RT_BC_126,01A03,BT333GF
C06,RT_BC_126,01A04,BT333GF
C06,RT_BC_126,01A05,BT333GF
C06,RT_BC_126,01A06,BT333GF
C06,RT_BC_126,01A07,BT333GF
C06,RT_BC_126,01A08,BT333GF
C06,RT_BC_126,01A09,BT333GF
C06,RT_BC_126,01A10,BT333GF
C06,RT_BC_126,01A11,BT333GF
C06,RT_BC_126,01A12,BT333GF
C06,RT_BC_126,01B01,BT333GF
C06,RT_BC_126,01B02,BT333GF
C06,RT_BC_126,01B03,BT333GF
C06,RT_BC_126,01B04,BT333GF
C06,RT_BC_126,01B05,BT333GF
C06,RT_BC_126,01B06,BT333GF
C06,RT_BC_126,01B07,BT333GF
C06,RT_BC_126,01B08,BT333GF
C06,RT_BC_126,01B09,BT333GF
C06,RT_BC_126,01B10,BT333GF
C06,RT_BC_126,01B11,BT333GF
C06,RT_BC_126,01B12,BT333GF
C06,RT_BC_126,01C01,BT333GF
C06,RT_BC_126,01C02,BT333GF
C06,RT_BC_126,01C03,BT333GF
C06,RT_BC_126,01C04,BT333GF
C06,RT_BC_126,01C05,BT333GF
C06,RT_BC_126,01C06,BT333GF
C06,RT_BC_126,01C07,BT333GF
C06,RT_BC_126,01C08,BT333GF
C06,RT_BC_126,01C09,BT333GF
C06,RT_BC_126,01C10,BT333GF
C06,RT_BC_126,01C11,BT333GF
C06,RT_BC_126,01C12,BT333GF
C06,RT_BC_126,01D01,BT333GF
C06,RT_BC_126,01D02,BT333GF
C06,RT_BC_126,01D03,BT333GF
C06,RT_BC_126,01D04,BT333GF
C06,RT_BC_126,01D05,BT333GF
C06,RT_BC_126,01D06,BT333GF
C06,RT_BC_126,01D07,BT333GF
C06,RT_BC_126,01D08,BT333GF
C06,RT_BC_126,01D09,BT333GF
C06,RT_BC_126,01D10,BT333GF
C06,RT_BC_126,01D11,BT333GF
C06,RT_BC_126,01D12,BT333GF
C06,RT_BC_126,01E01,BT333GF
C06,RT_BC_126,01E02,BT333GF
C06,RT_BC_126,01E03,BT333GF
C06,RT_BC_126,01E04,BT333GF
C06,RT_BC_126,01E05,BT333GF
C06,RT_BC_126,01E06,BT333GF
C06,RT_BC_126,01E07,BT333GF
C06,RT_BC_126,01E08,BT333GF
C06,RT_BC_126,01E09,BT333GF
C06,RT_BC_126,01E10,BT333GF
C06,RT_BC_126,01E11,BT333GF
C06,RT_BC_126,01E12,BT333GF
C06,RT_BC_126,01F01,BT333GF
C06,RT_BC_126,01F02,BT333GF
C06,RT_BC_126,01F03,BT333GF
C06,RT_BC_126,01F04,BT333GF
C06,RT_BC_126,01F05,BT333GF
C06,RT_BC_126,01F06,BT333GF
C06,RT_BC_126,01F07,BT333GF
C06,RT_BC_126,01F08,BT333GF
C06,RT_BC_126,01F09,BT333GF
C06,RT_BC_126,01F10,BT333GF
C06,RT_BC_126,01F11,BT333GF
C06,RT_BC_126,01F12,BT333GF
C06,RT_BC_126,01G01,BT333GF
C06,RT_BC_126,01G02,BT333GF
C06,RT_BC_126,01G03,BT333GF
C06,RT_BC_126,01G04,BT333GF
C06,RT_BC_126,01G05,BT333GF
C06,RT_BC_126,01G06,BT333GF
C06,RT_BC_126,01G07,BT333GF
C06,RT_BC_126,01G08,BT333GF
C06,RT_BC_126,01G09,BT333GF
C06,RT_BC_126,01G10,BT333GF
C06,RT_BC_126,01G11,BT333GF
C06,RT_BC_126,01G12,BT333GF
C06,RT_BC_126,01H01,BT333GF
C06,RT_BC_126,01H02,BT333GF
C06,RT_BC_126,01H03,BT333GF
C06,RT_BC_126,01H04,BT333GF
C06,RT_BC_126,01H05,BT333GF
C06,RT_BC_126,01H06,BT333GF
C06,RT_BC_126,01H07,BT333GF
C06,RT_BC_126,01H08,BT333GF
C06,RT_BC_126,01H09,BT333GF
C06,RT_BC_126,01H10,BT333GF
C06,RT_BC_126,01H11,BT333GF
C06,RT_BC_126,01H12,BT333GF
C06,RT_BC_126,02A01,BT333GF
C06,RT_BC_126,02A02,BT333GF
C06,RT_BC_126,02A03,BT333GF
C06,RT_BC_126,02A04,BT333GF
C06,RT_BC_126,02A05,BT333GF
C06,RT_BC_126,02A06,BT333GF
C06,RT_BC_126,02A07,BT333GF
C06,RT_BC_126,02A08,BT333GF
C06,RT_BC_126,02A09,BT333GF
C06,RT_BC_126,02A10,BT333GF
C06,RT_BC_126,02A11,BT333GF
C06,RT_BC_126,02A12,BT333GF
C06,RT_BC_126,02B01,BT333GF
C06,RT_BC_126,02B02,BT333GF
C06,RT_BC_126,02B03,BT333GF
C06,RT_BC_126,02B04,BT333GF
C06,RT_BC_126,02B05,BT333GF
C06,RT_BC_126,02B06,BT333GF
C06,RT_BC_126,02B07,BT333GF
C06,RT_BC_126,02B08,BT333GF
C06,RT_BC_126,02B09,BT333GF
C06,RT_BC_126,02B10,BT333GF
C06,RT_BC_126,02B11,BT333GF
C06,RT_BC_126,02B12,BT333GF
C06,RT_BC_126,02C01,BT333GF
C06,RT_BC_126,02C02,BT333GF
C06,RT_BC_126,02C03,BT333GF
C06,RT_BC_126,02C04,BT333GF
C06,RT_BC_126,02C05,BT333GF
C06,RT_BC_126,02C06,BT333GF
C06,RT_BC_126,02C07,BT333GF
C06,RT_BC_126,02C08,BT333GF
C06,RT_BC_126,02C09,BT333GF
C06,RT_BC_126,02C10,BT333GF
C06,RT_BC_126,02C11,BT333GF
C06,RT_BC_126,02C12,BT333GF
C06,RT_BC_126,02D01,BT333GF
C06,RT_BC_126,02D02,BT333GF
C06,RT_BC_126,02D03,BT333GF
C06,RT_BC_126,02D04,BT333GF
C06,RT_BC_126,02D05,BT333GF
C06,RT_BC_126,02D06,BT333GF
C06,RT_BC_126,02D07,BT333GF
C06,RT_BC_126,02D08,BT333GF
C06,RT_BC_126,02D09,BT333GF
C06,RT_BC_126,02D10,BT333GF
